CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST100534,Female,1,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.17,791.81,No
CUST100535,Male,0,No,No,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,108.85,5261.07,No
CUST100536,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,115.82,8375.13,Yes
CUST100537,Male,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.56,5760.75,No
CUST100538,Female,0,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.09,2048.61,No
CUST100539,Male,0,Yes,No,17,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,73.81,1309.58,No
CUST100540,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,73.87,469.01,No
CUST100541,Male,0,Yes,No,66,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),89.21,5930.71,No
CUST100542,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.77,5760.25,Yes
CUST100543,Male,0,Yes,Yes,21,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,86.66,1809.77,Yes
CUST100544,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),116.65,109.21,Yes
CUST100545,Male,0,Yes,No,47,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),54.13,2494.09,No
CUST100546,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),129.55,748.97,Yes
CUST100547,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.36,189.55,Yes
CUST100548,Female,0,Yes,Yes,68,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),74.35,5040.47,No
CUST100549,Female,1,Yes,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),109.71,3996.58,No
CUST100550,Female,0,Yes,No,9,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.99,631.47,No
CUST100551,Male,1,No,No,48,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,74.36,3573.0,No
CUST100552,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,112.65,2969.23,No
CUST100553,Male,0,No,No,39,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,88.19,3455.22,No
CUST100554,Female,0,Yes,Yes,65,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),83.24,5435.98,No
CUST100555,Female,0,No,No,18,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),101.67,1743.26,Yes
CUST100556,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,104.66,4871.8,Yes
CUST100557,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),127.06,7527.0,No
CUST100558,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.99,594.49,No
CUST100559,Female,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.34,7103.77,Yes
CUST100560,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),36.42,1200.77,No
CUST100561,Male,0,Yes,No,34,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),71.77,2434.66,No
CUST100562,Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),117.56,7546.61,No
CUST100563,Male,0,No,Yes,46,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),78.98,3649.33,No
CUST100564,Female,0,No,No,63,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,75.22,4716.49,Yes
CUST100565,Male,1,No,No,57,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),107.7,6097.83,Yes
CUST100566,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,130.34,6773.07,No
CUST100567,Male,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,321.95,Yes
CUST100568,Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),79.72,2410.45,No
CUST100569,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.01,1758.18,No
CUST100570,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,122.8,5547.34,No
CUST100571,Male,0,Yes,Yes,21,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,105.59,2246.91,No
CUST100572,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,94.39,2344.68,No
CUST100573,Male,0,Yes,No,56,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,59.71,3314.7,No
CUST100574,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.24,417.43,Yes
CUST100575,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.44,271.27,Yes
CUST100576,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),32.27,1855.55,No
CUST100577,Female,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.14,660.71,Yes
CUST100578,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),77.81,4299.99,No
CUST100579,Male,0,No,Yes,39,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,80.73,3138.92,Yes
CUST100580,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.43,2797.77,Yes
CUST100581,Female,0,Yes,No,38,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),94.13,3581.55,No
CUST100582,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),130.56,8220.61,No
CUST100583,Male,0,Yes,No,62,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),108.27,6759.45,No
CUST100584,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.34,1584.67,Yes
CUST100585,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,117.02,8410.64,No
CUST100586,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),103.88,5550.64,No
CUST100587,Male,1,Yes,No,8,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.95,668.31,No
CUST100588,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),103.33,27.53,No
CUST100589,Female,0,Yes,Yes,20,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.07,2172.39,No
CUST100590,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,89.12,203.9,Yes
CUST100591,Female,0,No,No,26,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),84.32,2191.63,No
CUST100592,Male,1,Yes,No,72,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),115.03,8195.62,No
CUST100593,Female,1,Yes,Yes,35,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.67,3222.32,No
CUST100594,Male,1,No,Yes,2,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),140.0,323.89,Yes
CUST100595,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),78.27,2781.1,No
CUST100596,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,104.44,1541.2,No
CUST100597,Female,0,Yes,No,62,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,66.25,4122.88,Yes
CUST100598,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,98.72,639.36,No
CUST100599,Female,0,No,No,56,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),104.91,5914.69,No
CUST100600,Female,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),130.3,4284.14,No
CUST100601,Female,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.59,182.4,Yes
CUST100602,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,124.46,6102.44,No
CUST100603,Male,0,No,Yes,33,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.71,2705.25,No
CUST100604,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,119.84,6651.69,No
CUST100605,Female,0,Yes,Yes,45,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,108.9,4883.52,No
CUST100606,Male,0,No,Yes,57,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),101.53,5717.5,No
CUST100607,Female,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,99.78,3435.25,Yes
CUST100608,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),110.3,89.96,Yes
CUST100609,Female,0,No,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),112.02,1022.78,No
CUST100610,Female,0,No,No,34,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.72,2852.06,No
CUST100611,Male,0,No,No,29,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),80.01,2325.15,No
CUST100612,Female,0,Yes,No,58,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,77.2,4456.94,No
CUST100613,Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),115.08,3480.01,No
CUST100614,Female,0,Yes,No,62,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),80.06,4991.29,No
CUST100615,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,105.5,1629.03,No
CUST100616,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,125.75,3607.82,No
CUST100617,Male,0,No,Yes,55,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,72.84,3934.68,No
CUST100618,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.84,191.84,Yes
CUST100619,Male,0,No,No,24,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.43,1702.89,No
CUST100620,Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),108.51,6005.49,Yes
CUST100621,Male,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.11,1235.42,No
CUST100622,Male,1,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,110.66,6272.35,No
CUST100623,Male,0,Yes,No,38,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,71.06,2647.22,No
CUST100624,Female,0,No,No,62,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),103.35,6370.35,No
CUST100625,Male,1,No,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),111.8,7117.3,No
CUST100626,Male,0,Yes,No,71,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,73.32,5191.95,No
CUST100627,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),99.16,821.85,No
CUST100628,Female,1,No,No,43,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),100.63,4386.38,No
CUST100629,Male,0,No,Yes,9,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.19,818.7,Yes
CUST100630,Female,0,No,Yes,17,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,74.19,1196.74,Yes
CUST100631,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),95.65,2105.79,Yes
CUST100632,Male,0,No,No,47,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),134.44,6192.42,No
CUST100633,Male,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.46,3033.18,Yes
CUST100634,Male,0,No,No,63,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,116.87,7475.99,No
CUST100635,Female,0,No,Yes,22,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,75.71,1663.09,No
CUST100636,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,117.3,5218.49,No
CUST100637,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),108.43,5920.43,No
CUST100638,Female,0,Yes,No,71,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,118.27,8364.97,No
CUST100639,Female,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),116.23,2084.69,No
CUST100640,Female,1,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.17,1300.88,No
CUST100641,Female,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),123.47,935.08,No
CUST100642,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,107.87,4377.65,No
CUST100643,Male,0,No,Yes,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),83.33,2508.43,No
CUST100644,Female,0,Yes,Yes,70,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),104.3,7228.81,No
CUST100645,Male,0,No,No,56,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),72.72,4038.72,No
CUST100646,Male,0,Yes,No,67,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),107.8,7226.53,No
CUST100647,Female,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.17,2216.47,Yes
CUST100648,Female,1,No,Yes,30,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),82.12,2478.58,Yes
CUST100649,Female,1,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),30.85,1649.95,No
CUST100650,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.8,315.42,Yes
CUST100651,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.47,4480.15,No
CUST100652,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.88,65.9,No
CUST100653,Female,0,No,Yes,53,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),109.77,5905.63,Yes
CUST100654,Female,0,No,No,70,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),83.2,5745.76,No
CUST100655,Female,1,No,Yes,50,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),98.97,4939.43,No
CUST100656,Female,0,No,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),125.22,7684.89,No
CUST100657,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,124.84,2149.14,Yes
CUST100658,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,1282.2,No
CUST100659,Male,1,No,Yes,40,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),80.9,3182.69,No
CUST100660,Male,0,No,Yes,49,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),75.16,3695.79,Yes
CUST100661,Female,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),102.7,5782.68,No
CUST100662,Male,0,Yes,No,47,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),77.98,3613.26,No
CUST100663,Male,1,No,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),100.24,2329.13,No
CUST100664,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.43,4383.95,Yes
CUST100665,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.24,1366.1,No
CUST100666,Female,0,No,Yes,62,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,102.57,6304.95,No
CUST100667,Female,1,No,Yes,35,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),64.6,2264.12,No
CUST100668,Female,0,No,No,37,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),87.61,3236.98,No
CUST100669,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,98.95,3730.06,No
CUST100670,Female,1,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.63,216.1,No
CUST100671,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.18,605.48,No
CUST100672,Female,0,No,Yes,2,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,109.63,242.91,No
CUST100673,Male,0,Yes,No,48,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),68.18,3360.28,No
CUST100674,Female,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.14,1356.5,No
CUST100675,Female,0,Yes,No,63,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),78.08,4916.27,No
CUST100676,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,84.18,4251.08,Yes
CUST100677,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,111.87,1189.19,Yes
CUST100678,Female,1,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),67.7,569.22,No
CUST100679,Female,0,No,Yes,27,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,109.19,2890.1,No
CUST100680,Female,0,Yes,No,67,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,85.55,5731.99,No
CUST100681,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),94.59,459.95,Yes
CUST100682,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.09,409.88,No
CUST100683,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),97.06,228.34,No
CUST100684,Male,1,No,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),97.09,3039.57,No
CUST100685,Female,1,Yes,Yes,72,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,93.93,6862.29,No
CUST100686,Male,0,No,No,50,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,86.35,4343.47,No
CUST100687,Female,0,No,No,36,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),111.03,4082.07,Yes
CUST100688,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),90.62,982.3,No
CUST100689,Female,0,No,No,26,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,65.62,1734.64,No
CUST100690,Female,0,No,Yes,38,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),78.69,2970.22,No
CUST100691,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,81.87,1570.82,No
CUST100692,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),115.63,6076.95,Yes
CUST100693,Female,0,No,No,71,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),91.23,6400.34,No
CUST100694,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,273.21,No
CUST100695,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,96.0,1840.47,No
CUST100696,Female,0,No,Yes,10,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,87.14,898.38,Yes
CUST100697,Female,0,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),68.85,3645.35,No
CUST100698,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.69,3758.2,No
CUST100699,Male,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,111.5,2350.76,Yes
CUST100700,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,87.7,1428.45,No
CUST100701,Female,0,No,Yes,6,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.91,443.38,Yes
CUST100702,Male,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,105.38,3683.98,No
CUST100703,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,108.9,5358.68,No
CUST100704,Male,0,Yes,Yes,17,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,74.85,1362.88,Yes
CUST100705,Female,1,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.51,57.49,Yes
CUST100706,Male,0,No,No,35,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,59.11,2076.26,Yes
CUST100707,Female,0,No,No,49,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,86.28,4195.39,No
CUST100708,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.04,2269.97,No
CUST100709,Male,1,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),102.86,2007.41,Yes
CUST100710,Female,0,Yes,No,12,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,78.51,934.59,Yes
CUST100711,Female,1,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,120.09,6529.61,No
CUST100712,Female,0,Yes,No,63,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),79.09,4918.51,No
